sentence,position_decile,lexical_uncertain,llm_uncertain,llm_type,llm_confidence,agree
"We are going to:

   - Call `file_write` to write the code to `/home/ubuntu/hello_world.py`.
   -",7,false,false,"",,true
"* 
- Simon é filho de Zeus e Demeter
- Tem cicatrizes no rosto feitas por sua mãe
- Zeus é arrogante e trata seus bastardos com desdém
- Ary tem algum tipo de poder/influência que faz até Zeus ter cau",7,false,false,"",,true
"""I'd break you.",7,false,false,"",,true
"Focus on her ""motherly"" but feral side.
    ",7,false,false,"",,true
"You win!""",7,false,false,"",,true
"Repetition Avoidance: Already did: Atlas pinning Seon, public café altercation, “you gonna work for me” talks, Seon disappearing/ghosting.",7,false,false,"",,true
"Leo's fate uncertain, Will's position compromised
Scene Structure:",7,false,true,"",low,false
"Yohaku via small idle moments (lighting a blunt, checking a phone) before anything heavier.]

",7,false,false,"",,true
2.,7,false,false,"",,true
"The solution requires interdisciplinary effort (technologists, ethicists, policymakers).

",7,false,false,"",,true
8.  ,7,false,false,"",,true
Third Person Limited over Sophia's shoulder.,7,false,false,"",low,true
"Сейчас: не возвращаться к ""шесть лет"" снова, не повторять анализ промывки мозгов.",7,false,false,"",,true
"She hears a muffled snort/laugh.
    ",7,false,false,"",,true
"Ero-Ero Attention: Пару фраз о том, как свет скользит по ключицам, как рубашки прилипли к спине от долгого сидения.",7,false,false,"",low,true
"He decides to ""ground"" Will (and himself).
",7,false,false,"",,true
"- Potential for phone/message interface.
",7,false,false,"",,true
"Без жёсткого тайм-скипа, но без затяжной прогулки.
",7,false,false,"",,true
"9.⠀Господи...⠀ну⠀что⠀за⠀неряха.
    ",7,false,false,"",,true
*   *Reaction to lyrics:*,7,false,false,"",,true
"Storm continues, building creaks.
- Speech pattern:",7,false,false,"",,true
3.,7,false,false,"",,true
"So palette can be null, but canvas must be played to change rule.

",7,false,false,"",,true
*   ,7,false,false,"",,true
"War is simple but high house edge.

",7,false,false,"",,true
"= Again Figure sign
8.",7,false,false,"",,true
"3. Realistic time: путь от гостевой до гаража — это не «телепорт», нужно несколько фраз про их проход, шаги, время.",7,false,false,"",,true
She refers to herself in third-person.,7,false,false,"",,true
"*   Let's look for other cards.
    ",7,false,false,"",,true
"Saya perlu membuat:
1.",7,false,false,"",,true
"And we are only allowed one tool call per iteration.

 ",7,false,false,"",,true
"However, note: the tool call must be in the format:  ",7,false,false,"",,true
"*   Canvas: null.

",7,false,false,"",,true
"40
[DEBUG] Final result: 40 layers
[DEBUG] Estimated VRAM usage: 21.39 GB
```

This is much better!",7,false,false,"",,true
"- Time/location header: +10-15 minutes from previous.]

",7,false,false,"",,true
"Focus on the walk, getting to know each other tentatively.",7,false,false,"",,true
5.  ,7,false,false,"",,true
"""Мита"" и не задал прямой вопрос.",7,false,false,"",,true
"Saya perlu menambahkan role ke semua pemanggilan generateRefreshToken.

",7,false,false,"",,true
"[Writing Rules]
",7,false,false,"",,true
"Storm continues, building settling for night.
",7,false,false,"",,true
"Now consider if we could also play a canvas card that changes rule to something else where we would also be strictly winning, maybe with a more interesting card.",7,true,true,epistemic_hedge,high,true
It's a sad song.,7,false,false,"",,true
"[Anti-Slop.
- Banned: Checking list - avoiding all.
- Anti-Echo: Don't repeat her scheming thoughts.
- Anti-Loop: Rotation: Environment → Action → Thought → Sensory → Dialogue.
- Pronoun alternatives:",7,false,false,"",,true
*   **POV:**,7,false,false,"",,true
"**Writing the Response (incorporating constraints):**
    *   *Narrative:*",7,false,false,"",,true
- Living world:,7,false,false,"",,true
okay,7,false,false,"",,true
"*Start:*
    O silêncio é a única coisa que sai da sua boca.",7,false,false,"",,true
"Atlas doesn't know what's happening initially, just pain and chaos

",7,false,false,"",,true
"Testing if I will respond to different names
2.",7,false,false,"",,true
- Claude Code Viewer可以通过命令行选项或环境变量进行配置。命令行选项优先于环境变量,7,false,false,"",,true
"**Checking the instructions in the `<guidelines>` section:** Следую всем правилам форматирования и NSFW
9.",7,false,false,"",,true
The game started with all palettes empty.,7,false,false,"",,true
"**重申细微差别（坚定但礼貌）：** 我不能同意只说是“穷”。在事实层面上这是不正确的，因为富商也会这样做。但我可以承认*为什么*其他AI（或用户对它们的解读）会这样说（农村地区的可见性）。
5.  ",7,false,true,epistemic_hedge,medium,false
"Suppose I play Indigo 7 to palette.

",7,false,false,"",,true
"- Для фан-сервиса — новые детали её тела в динамике (напряжённая спина, плечи, как ощущаются её волосы, запах пота вперемешку с парфюмом).",7,false,false,"",,true
"So we are allowed to play none to the palette.

  ",7,false,false,"",,true
"- Relationship pacing: Shoko's reaction revealing friendship dynamics.
- NPC autonomy: Shoko has her own agenda - keeping both friends alive.
- Living world: Medical wing activity, Satoru somewhere be",7,false,false,"",,true
"The more Waffle uses her power, the hotter she burns.",7,false,false,"",,true
*Constraint check:*,7,false,false,"",,true
"Anti-mindreading: Only react to what Voiceline says aloud or does physically; Barricade infers from her tone and words, not actual thoughts.
",7,false,false,"",low,true
"She retaliates, not with a strike, but by trying to disarm/restrain him.
",7,false,false,"",,true
"*User Feedback:* ""Make sure that Nekoda is a being accurately represented..."".",7,false,false,"",,true
1. **曾国藩：,7,false,false,"",,true
"Let me also make sure the video element is properly configured.

",7,false,false,"",,true
*   ,7,false,false,"",,true
"Storm continues, building sounds.
",7,false,false,"",,true
*   Mention her ranking: Spesso viene citata tra le top creator italiane in termini di guadagni e popolarità su OnlyFans.,7,false,false,"",,true
"My score: 0 (|7-7| = 0).
",7,false,false,"",,true
"Maybe she moans or makes noise, which isn't ""begging"" but is a reaction.",7,true,true,epistemic_hedge,high,true
"Но строго по заданию: если нет имени или вопроса, можно не отвечать.",7,false,false,"",,true
"She wants to be ""more than friend"" in a way she can't articulate—not just beloved niece.",7,false,false,"",,true
It looks annoyed.,7,false,false,"",,true
"*Gotcha.* 

",7,false,false,"",,true
NSFW Check:,7,false,false,"",,true
"Moreover, playing to palette might not be necessary, and since I have to draw back after, but for winning, it's fine.

",7,true,true,epistemic_hedge,medium,true
"Seat 3 has Violet 4 and Blue 6.

",7,false,false,"",,true
"这个短语是不完整的。它暗示了目的：创建一个占位符，以确保某个 bug（或其他事情）被记录下来。
*   **整合起来（草稿1）：** 我用 `claude code` 命令来创建 issue。这些通常是那种“CEO 级 issue”，过去常常是标题冗长、完全没有描述，只是为了确保某个 bug 相关的事情被记录下来。（我添加了“被记录下来”来补全意思，但指令说不要添加内容。我应该更贴近原文。）
* ",7,false,false,"",,true
"If I play to canvas with Blue 6, changing rule to Blue, then I need to play to palette with another card, say Green 3, then under Blue rule, my palette has Green 3, which is a number, so I have most o",7,false,false,"",,true
"*   *Sound effects:* *Thud*, *creak*, silence.
    ",7,false,false,"",,true
"Thoughts in asterisks, dialogue in quotation marks.",7,false,false,"",low,true
"Location: Grotto bar, Friday night, crowded and loud.

",7,false,false,"",,true
"""
    *   ""I could have her walk into a branch and make a scene, alerting him.",7,true,false,"",,false
Her tits are right there.,7,false,false,"",,true
"**Format Output:**
    *   Shape:
        ```yaml
        move:
          palette: <card>
          canvas: <card/null>
        ```
    *   Cards: 'Indigo 7' or 'I7'.",7,false,false,"",,true
"Ero-Ero Attention:
- Указать, как ремень прижимает её к сиденью, грудь слегка поднимается при дыхании.
",7,false,false,"",,true
"""** Instead: ""The knuckles went white on the keyboard.",7,false,false,"",,true
"*   10.webp,⠀10: `このちんちんお借りします` -> ""Я⠀одолжу⠀этот⠀член"".⠀(Прямой⠀перевод,⠀без⠀эвфемизмов).
        ",7,false,false,"",,true
"Вместо ""все устали"" — конкретные проявления: кто трёт глаза, кто потягивается, кто скидывает туфли под стол.

",7,false,false,"",,true
Xing tries to lie.,7,false,false,"",,true
"Anatomy Check**
Patrick: 5'3"", compact build.",7,false,false,"",,true
Error handler middleware3.,7,false,false,"",,true
"Использовать⠀точный,⠀буквальный,⠀нецензурированный⠀язык.
        ",7,false,false,"",,true
"[Anti-Slop.
- Banned: No ""musk"", ""ozone"", ""silence hung"".
- Anti-Echo: Don't just repeat the story, react to it with his own perspective/humor.
- Anti-Loop: Dialogue → Thought → Action → Reaction.
- P",7,false,false,"",,true
"Just the action.
    ",7,false,false,"",,true
"Another option is to use a video from pixabay or another source.

",7,false,false,"",,true
Writing style: Check <writingstyle>.,7,false,false,"",,true
"*   *Answer:* ""With the traffic at this hour, it'll likely be closer to fifteen or twenty minutes.",7,true,true,probability_language,medium,true
6.  ,7,false,false,"",,true
"Also, ensuring that the spaces are handled correctly.",7,false,false,"",,true
